clock_time;object_type;uuid;itinerary_id;from_state;to_state;lon;lat;details
176;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;cce6bac059184b168b0ec15b2d0c7bbd;idling;moving_to;-73.987114;40.739326;{"origin":{"lat":40.739326,"lon":-73.987114},"destination":{"lat":40.745041,"lon":-73.985939},"trip_distance":0.0,"trip_duration":0,"pickup":"41160db0059f4a9ab2bf337a546ce82c"}
176;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;pending;matched;-73.985939;40.745041;{}
176;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;matched;waiting_pickup;-73.985939;40.745041;{}
180;vehicle;bac82b689bea41e78a0e78a1e43c55db;756b8cc887f546f48f0699400de5d157;moving_to;idling;-73.99044;40.755978;{"stop":"arrived","origin":{"lat":40.751453,"lon":-73.977432},"destination":{"lat":40.755978,"lon":-73.99044},"trip_distance":1.206,"trip_duration":22,"dropoff":"c8a616aca3204c67bb4997de8715ffd9"}
180;booking;c8a616aca3204c67bb4997de8715ffd9;756b8cc887f546f48f0699400de5d157;waiting_dropoff;dropoff;-73.99044;40.755978;{}
180;booking;c8a616aca3204c67bb4997de8715ffd9;756b8cc887f546f48f0699400de5d157;dropoff;complete;-73.99044;40.755978;{}
182;vehicle;c5b2a0b21e554324a01cf03bacd9767c;fee14fc4112a4df0b15d91651ac18481;moving_to;idling;-73.951294;40.804413;{"stop":"arrived","origin":{"lat":40.793766,"lon":-73.966881},"destination":{"lat":40.804413,"lon":-73.951294},"trip_distance":1.767,"trip_duration":32,"dropoff":"c5bb3b53db9d4809af064a0b4fd85c26"}
182;booking;c5bb3b53db9d4809af064a0b4fd85c26;fee14fc4112a4df0b15d91651ac18481;waiting_dropoff;dropoff;-73.951294;40.804413;{}
182;booking;c5bb3b53db9d4809af064a0b4fd85c26;fee14fc4112a4df0b15d91651ac18481;dropoff;complete;-73.951294;40.804413;{}
188;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;cce6bac059184b168b0ec15b2d0c7bbd;moving_to;idling;-73.985939;40.745041;{"stop":"arrived","origin":{"lat":40.739326,"lon":-73.987114},"destination":{"lat":40.745041,"lon":-73.985939},"trip_distance":0.643,"trip_duration":12,"pickup":"41160db0059f4a9ab2bf337a546ce82c"}
188;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;waiting_pickup;pickup;-73.985939;40.745041;{}
188;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;cce6bac059184b168b0ec15b2d0c7bbd;idling;moving_to;-73.985939;40.745041;{"origin":{"lat":40.745041,"lon":-73.985939},"destination":{"lat":40.749741,"lon":-73.99147},"trip_distance":0.0,"trip_duration":0,"dropoff":"41160db0059f4a9ab2bf337a546ce82c"}
188;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;pickup;waiting_dropoff;-73.985939;40.745041;{}
194;booking;dad4a25185564e7a8e6118e394876b38;;created;pending;-73.985619;40.735569;{"dropoff":{"lat":40.785912,"lon":-73.954948}}
194;vehicle;16e94eeb59824f768415a430413353ef;347f1c20b79a4bf193a2410f6698edda;idling;moving_to;-73.989418;40.736172;{"origin":{"lat":40.736172,"lon":-73.989418},"destination":{"lat":40.735569,"lon":-73.985619},"trip_distance":0.0,"trip_duration":0,"pickup":"dad4a25185564e7a8e6118e394876b38"}
194;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;pending;matched;-73.985619;40.735569;{}
194;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;matched;waiting_pickup;-73.985619;40.735569;{}
198;booking;e377b29fdd994c1495da9b4f980847c6;;created;pending;-73.993561;40.757229;{"dropoff":{"lat":40.762371,"lon":-73.968208}}
198;vehicle;bac82b689bea41e78a0e78a1e43c55db;af5f32a8fccf4eb1a770bcc50b4b4df6;idling;moving_to;-73.99044;40.755978;{"origin":{"lat":40.755978,"lon":-73.99044},"destination":{"lat":40.757229,"lon":-73.993561},"trip_distance":0.0,"trip_duration":0,"pickup":"e377b29fdd994c1495da9b4f980847c6"}
198;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;pending;matched;-73.993561;40.757229;{}
198;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;matched;waiting_pickup;-73.993561;40.757229;{}
200;vehicle;16e94eeb59824f768415a430413353ef;347f1c20b79a4bf193a2410f6698edda;moving_to;idling;-73.985619;40.735569;{"stop":"arrived","origin":{"lat":40.736172,"lon":-73.989418},"destination":{"lat":40.735569,"lon":-73.985619},"trip_distance":0.327,"trip_duration":6,"pickup":"dad4a25185564e7a8e6118e394876b38"}
200;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;waiting_pickup;pickup;-73.985619;40.735569;{}
200;vehicle;16e94eeb59824f768415a430413353ef;347f1c20b79a4bf193a2410f6698edda;idling;moving_to;-73.985619;40.735569;{"origin":{"lat":40.735569,"lon":-73.985619},"destination":{"lat":40.785912,"lon":-73.954948},"trip_distance":0.0,"trip_duration":0,"dropoff":"dad4a25185564e7a8e6118e394876b38"}
200;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;pickup;waiting_dropoff;-73.985619;40.735569;{}
201;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;cce6bac059184b168b0ec15b2d0c7bbd;moving_to;idling;-73.99147;40.749741;{"stop":"arrived","origin":{"lat":40.745041,"lon":-73.985939},"destination":{"lat":40.749741,"lon":-73.99147},"trip_distance":0.7,"trip_duration":13,"dropoff":"41160db0059f4a9ab2bf337a546ce82c"}
201;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;waiting_dropoff;dropoff;-73.99147;40.749741;{}
201;booking;41160db0059f4a9ab2bf337a546ce82c;cce6bac059184b168b0ec15b2d0c7bbd;dropoff;complete;-73.99147;40.749741;{}
204;vehicle;bac82b689bea41e78a0e78a1e43c55db;af5f32a8fccf4eb1a770bcc50b4b4df6;moving_to;idling;-73.993561;40.757229;{"stop":"arrived","origin":{"lat":40.755978,"lon":-73.99044},"destination":{"lat":40.757229,"lon":-73.993561},"trip_distance":0.297,"trip_duration":6,"pickup":"e377b29fdd994c1495da9b4f980847c6"}
204;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;waiting_pickup;pickup;-73.993561;40.757229;{}
204;vehicle;bac82b689bea41e78a0e78a1e43c55db;af5f32a8fccf4eb1a770bcc50b4b4df6;idling;moving_to;-73.993561;40.757229;{"origin":{"lat":40.757229,"lon":-73.993561},"destination":{"lat":40.762371,"lon":-73.968208},"trip_distance":0.0,"trip_duration":0,"dropoff":"e377b29fdd994c1495da9b4f980847c6"}
204;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;pickup;waiting_dropoff;-73.993561;40.757229;{}
207;vehicle;faef003ad1c24a80a96908d5d8273b0a;74231171ef3e415c82c9748ac835c609;moving_to;idling;-74.000549;40.758606;{"stop":"arrived","origin":{"lat":40.762226,"lon":-73.980659},"destination":{"lat":40.758606,"lon":-74.000549},"trip_distance":1.723,"trip_duration":32,"dropoff":"eccef976abf647818d9f1d92afc2f0b3"}
207;booking;eccef976abf647818d9f1d92afc2f0b3;74231171ef3e415c82c9748ac835c609;waiting_dropoff;dropoff;-74.000549;40.758606;{}
207;booking;eccef976abf647818d9f1d92afc2f0b3;74231171ef3e415c82c9748ac835c609;dropoff;complete;-74.000549;40.758606;{}
223;booking;b47a083513e64daf8212135c3e0f3c91;;created;pending;-73.977318;40.742939;{"dropoff":{"lat":40.744579,"lon":-73.988693}}
223;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;a47e8f56fa1e4ffb9565bb6c91e805eb;idling;moving_to;-73.99147;40.749741;{"origin":{"lat":40.749741,"lon":-73.99147},"destination":{"lat":40.742939,"lon":-73.977318},"trip_distance":0.0,"trip_duration":0,"pickup":"b47a083513e64daf8212135c3e0f3c91"}
223;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;pending;matched;-73.977318;40.742939;{}
223;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;matched;waiting_pickup;-73.977318;40.742939;{}
232;booking;863740c298474921a373b65af91296be;;created;pending;-73.967354;40.793736;{"dropoff":{"lat":40.782108,"lon":-73.981071}}
232;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;84fca073b0de452b92cb6c9a4dd90449;idling;moving_to;-73.966499;40.808109;{"origin":{"lat":40.808109,"lon":-73.966499},"destination":{"lat":40.793736,"lon":-73.967354},"trip_distance":0.0,"trip_duration":0,"pickup":"863740c298474921a373b65af91296be"}
232;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;pending;matched;-73.967354;40.793736;{}
232;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;matched;waiting_pickup;-73.967354;40.793736;{}
242;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;;created;pending;-73.978226;40.752262;{"dropoff":{"lat":40.785751,"lon":-73.971916}}
244;vehicle;bac82b689bea41e78a0e78a1e43c55db;af5f32a8fccf4eb1a770bcc50b4b4df6;moving_to;idling;-73.968208;40.762371;{"stop":"arrived","origin":{"lat":40.757229,"lon":-73.993561},"destination":{"lat":40.762371,"lon":-73.968208},"trip_distance":2.211,"trip_duration":40,"dropoff":"e377b29fdd994c1495da9b4f980847c6"}
244;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;waiting_dropoff;dropoff;-73.968208;40.762371;{}
244;booking;e377b29fdd994c1495da9b4f980847c6;af5f32a8fccf4eb1a770bcc50b4b4df6;dropoff;complete;-73.968208;40.762371;{}
245;vehicle;bac82b689bea41e78a0e78a1e43c55db;613e9b9522db4c26b9478145b3e5d617;idling;moving_to;-73.968208;40.762371;{"origin":{"lat":40.762371,"lon":-73.968208},"destination":{"lat":40.752262,"lon":-73.978226},"trip_distance":0.0,"trip_duration":0,"pickup":"9e5db30a84134ff3a3c8e60cf98c0cf1"}
245;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;pending;matched;-73.978226;40.752262;{}
245;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;matched;waiting_pickup;-73.978226;40.752262;{}
247;booking;af7f68ff70fe437eb57da1cad68ed33d;;created;pending;-74.006287;40.734245;{"dropoff":{"lat":40.71693,"lon":-74.012428}}
247;vehicle;66d6deec40c24810b966c9b553deb697;79bf5e7dfece45bebdcd3c24c28bb750;idling;moving_to;-73.998535;40.742035;{"origin":{"lat":40.742035,"lon":-73.998535},"destination":{"lat":40.734245,"lon":-74.006287},"trip_distance":0.0,"trip_duration":0,"pickup":"af7f68ff70fe437eb57da1cad68ed33d"}
247;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;pending;matched;-74.006287;40.734245;{}
247;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;matched;waiting_pickup;-74.006287;40.734245;{}
249;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;a47e8f56fa1e4ffb9565bb6c91e805eb;moving_to;idling;-73.977318;40.742939;{"stop":"arrived","origin":{"lat":40.749741,"lon":-73.99147},"destination":{"lat":40.742939,"lon":-73.977318},"trip_distance":1.412,"trip_duration":26,"pickup":"b47a083513e64daf8212135c3e0f3c91"}
249;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;waiting_pickup;pickup;-73.977318;40.742939;{}
249;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;a47e8f56fa1e4ffb9565bb6c91e805eb;idling;moving_to;-73.977318;40.742939;{"origin":{"lat":40.742939,"lon":-73.977318},"destination":{"lat":40.744579,"lon":-73.988693},"trip_distance":0.0,"trip_duration":0,"dropoff":"b47a083513e64daf8212135c3e0f3c91"}
249;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;pickup;waiting_dropoff;-73.977318;40.742939;{}
252;booking;99f5ddb2497e4046a5074b2cf44d6e94;;created;pending;-73.985764;40.753487;{"dropoff":{"lat":40.780373,"lon":-73.946487}}
252;vehicle;faef003ad1c24a80a96908d5d8273b0a;872a2ea5f16a4410bccd15a3b43d6484;idling;moving_to;-74.000549;40.758606;{"origin":{"lat":40.758606,"lon":-74.000549},"destination":{"lat":40.753487,"lon":-73.985764},"trip_distance":0.0,"trip_duration":0,"pickup":"99f5ddb2497e4046a5074b2cf44d6e94"}
252;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;pending;matched;-73.985764;40.753487;{}
252;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;matched;waiting_pickup;-73.985764;40.753487;{}
253;booking;45852ebc56514ba8be364ddece489dcc;;created;pending;-74.005913;40.740128;{"dropoff":{"lat":40.75008,"lon":-73.994911}}
261;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;84fca073b0de452b92cb6c9a4dd90449;moving_to;idling;-73.967354;40.793736;{"stop":"arrived","origin":{"lat":40.808109,"lon":-73.966499},"destination":{"lat":40.793736,"lon":-73.967354},"trip_distance":1.6,"trip_duration":29,"pickup":"863740c298474921a373b65af91296be"}
261;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;waiting_pickup;pickup;-73.967354;40.793736;{}
261;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;84fca073b0de452b92cb6c9a4dd90449;idling;moving_to;-73.967354;40.793736;{"origin":{"lat":40.793736,"lon":-73.967354},"destination":{"lat":40.782108,"lon":-73.981071},"trip_distance":0.0,"trip_duration":0,"dropoff":"863740c298474921a373b65af91296be"}
261;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;pickup;waiting_dropoff;-73.967354;40.793736;{}
262;booking;723cf0b35e414e1dbc613c03d8dc1f92;;created;pending;-74.007462;40.748112;{"dropoff":{"lat":40.764393,"lon":-73.973335}}
266;booking;45852ebc56514ba8be364ddece489dcc;;pending;expired;-74.005913;40.740128;{}
267;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;a47e8f56fa1e4ffb9565bb6c91e805eb;moving_to;idling;-73.988693;40.744579;{"stop":"arrived","origin":{"lat":40.742939,"lon":-73.977318},"destination":{"lat":40.744579,"lon":-73.988693},"trip_distance":0.975,"trip_duration":18,"dropoff":"b47a083513e64daf8212135c3e0f3c91"}
267;vehicle;66d6deec40c24810b966c9b553deb697;79bf5e7dfece45bebdcd3c24c28bb750;moving_to;idling;-74.006287;40.734245;{"stop":"arrived","origin":{"lat":40.742035,"lon":-73.998535},"destination":{"lat":40.734245,"lon":-74.006287},"trip_distance":1.085,"trip_duration":20,"pickup":"af7f68ff70fe437eb57da1cad68ed33d"}
267;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;waiting_dropoff;dropoff;-73.988693;40.744579;{}
267;booking;b47a083513e64daf8212135c3e0f3c91;a47e8f56fa1e4ffb9565bb6c91e805eb;dropoff;complete;-73.988693;40.744579;{}
267;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;waiting_pickup;pickup;-74.006287;40.734245;{}
267;vehicle;66d6deec40c24810b966c9b553deb697;79bf5e7dfece45bebdcd3c24c28bb750;idling;moving_to;-74.006287;40.734245;{"origin":{"lat":40.734245,"lon":-74.006287},"destination":{"lat":40.71693,"lon":-74.012428},"trip_distance":0.0,"trip_duration":0,"dropoff":"af7f68ff70fe437eb57da1cad68ed33d"}
267;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;pickup;waiting_dropoff;-74.006287;40.734245;{}
268;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;7c3b7387fc6f48bbba575ccdbad0ac54;idling;moving_to;-73.988693;40.744579;{"origin":{"lat":40.744579,"lon":-73.988693},"destination":{"lat":40.748112,"lon":-74.007462},"trip_distance":0.0,"trip_duration":0,"pickup":"723cf0b35e414e1dbc613c03d8dc1f92"}
268;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;pending;matched;-74.007462;40.748112;{}
268;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;matched;waiting_pickup;-74.007462;40.748112;{}
269;booking;188327966b864c569c4383c34764f03c;;created;pending;-73.991241;40.727791;{"dropoff":{"lat":40.73595,"lon":-74.005859}}
269;booking;ce76e5618d4945cfa3bb8725c303ad4a;;created;pending;-73.962463;40.794872;{"dropoff":{"lat":40.772919,"lon":-73.954018}}
269;vehicle;c5b2a0b21e554324a01cf03bacd9767c;ac029b6141c548198d2a391c9af6a4f3;idling;moving_to;-73.951294;40.804413;{"origin":{"lat":40.804413,"lon":-73.951294},"destination":{"lat":40.794872,"lon":-73.962463},"trip_distance":0.0,"trip_duration":0,"pickup":"ce76e5618d4945cfa3bb8725c303ad4a"}
269;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;pending;matched;-73.962463;40.794872;{}
269;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;matched;waiting_pickup;-73.962463;40.794872;{}
271;vehicle;bac82b689bea41e78a0e78a1e43c55db;613e9b9522db4c26b9478145b3e5d617;moving_to;idling;-73.978226;40.752262;{"stop":"arrived","origin":{"lat":40.762371,"lon":-73.968208},"destination":{"lat":40.752262,"lon":-73.978226},"trip_distance":1.406,"trip_duration":26,"pickup":"9e5db30a84134ff3a3c8e60cf98c0cf1"}
271;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;waiting_pickup;pickup;-73.978226;40.752262;{}
271;vehicle;bac82b689bea41e78a0e78a1e43c55db;613e9b9522db4c26b9478145b3e5d617;idling;moving_to;-73.978226;40.752262;{"origin":{"lat":40.752262,"lon":-73.978226},"destination":{"lat":40.785751,"lon":-73.971916},"trip_distance":0.0,"trip_duration":0,"dropoff":"9e5db30a84134ff3a3c8e60cf98c0cf1"}
271;booking;9e5db30a84134ff3a3c8e60cf98c0cf1;613e9b9522db4c26b9478145b3e5d617;pickup;waiting_dropoff;-73.978226;40.752262;{}
274;booking;bffc3994b579433f9520bc4bfa04ff7a;;created;pending;-73.96701;40.752895;{"dropoff":{"lat":40.76775,"lon":-73.966026}}
274;vehicle;7a9086eed99f4dcaa28d7114d246dfce;0e3c459b54f74ef993732a806e7a6f9e;idling;moving_to;-73.957893;40.765308;{"origin":{"lat":40.765308,"lon":-73.957893},"destination":{"lat":40.752895,"lon":-73.96701},"trip_distance":0.0,"trip_duration":0,"pickup":"bffc3994b579433f9520bc4bfa04ff7a"}
274;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;pending;matched;-73.96701;40.752895;{}
274;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;matched;waiting_pickup;-73.96701;40.752895;{}
277;vehicle;faef003ad1c24a80a96908d5d8273b0a;872a2ea5f16a4410bccd15a3b43d6484;moving_to;idling;-73.985764;40.753487;{"stop":"arrived","origin":{"lat":40.758606,"lon":-74.000549},"destination":{"lat":40.753487,"lon":-73.985764},"trip_distance":1.369,"trip_duration":25,"pickup":"99f5ddb2497e4046a5074b2cf44d6e94"}
277;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;waiting_pickup;pickup;-73.985764;40.753487;{}
277;vehicle;faef003ad1c24a80a96908d5d8273b0a;872a2ea5f16a4410bccd15a3b43d6484;idling;moving_to;-73.985764;40.753487;{"origin":{"lat":40.753487,"lon":-73.985764},"destination":{"lat":40.780373,"lon":-73.946487},"trip_distance":0.0,"trip_duration":0,"dropoff":"99f5ddb2497e4046a5074b2cf44d6e94"}
277;booking;99f5ddb2497e4046a5074b2cf44d6e94;872a2ea5f16a4410bccd15a3b43d6484;pickup;waiting_dropoff;-73.985764;40.753487;{}
279;booking;9a745a041c2c4a10a931cdb2e9b4dcc3;;created;pending;-73.974274;40.794041;{"dropoff":{"lat":40.775997,"lon":-73.953239}}
282;booking;188327966b864c569c4383c34764f03c;;pending;expired;-73.991241;40.727791;{}
292;booking;9a745a041c2c4a10a931cdb2e9b4dcc3;;pending;expired;-73.974274;40.794041;{}
293;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;84fca073b0de452b92cb6c9a4dd90449;moving_to;idling;-73.981071;40.782108;{"stop":"arrived","origin":{"lat":40.793736,"lon":-73.967354},"destination":{"lat":40.782108,"lon":-73.981071},"trip_distance":1.734,"trip_duration":32,"dropoff":"863740c298474921a373b65af91296be"}
293;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;waiting_dropoff;dropoff;-73.981071;40.782108;{}
293;booking;863740c298474921a373b65af91296be;84fca073b0de452b92cb6c9a4dd90449;dropoff;complete;-73.981071;40.782108;{}
295;vehicle;c5b2a0b21e554324a01cf03bacd9767c;ac029b6141c548198d2a391c9af6a4f3;moving_to;idling;-73.962463;40.794872;{"stop":"arrived","origin":{"lat":40.804413,"lon":-73.951294},"destination":{"lat":40.794872,"lon":-73.962463},"trip_distance":1.418,"trip_duration":26,"pickup":"ce76e5618d4945cfa3bb8725c303ad4a"}
295;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;waiting_pickup;pickup;-73.962463;40.794872;{}
295;vehicle;c5b2a0b21e554324a01cf03bacd9767c;ac029b6141c548198d2a391c9af6a4f3;idling;moving_to;-73.962463;40.794872;{"origin":{"lat":40.794872,"lon":-73.962463},"destination":{"lat":40.772919,"lon":-73.954018},"trip_distance":0.0,"trip_duration":0,"dropoff":"ce76e5618d4945cfa3bb8725c303ad4a"}
295;booking;ce76e5618d4945cfa3bb8725c303ad4a;ac029b6141c548198d2a391c9af6a4f3;pickup;waiting_dropoff;-73.962463;40.794872;{}
298;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;7c3b7387fc6f48bbba575ccdbad0ac54;moving_to;idling;-74.007462;40.748112;{"stop":"arrived","origin":{"lat":40.744579,"lon":-73.988693},"destination":{"lat":40.748112,"lon":-74.007462},"trip_distance":1.629,"trip_duration":30,"pickup":"723cf0b35e414e1dbc613c03d8dc1f92"}
298;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;waiting_pickup;pickup;-74.007462;40.748112;{}
298;vehicle;277a72c303bb47d1a33d0c82bf3bf5a8;7c3b7387fc6f48bbba575ccdbad0ac54;idling;moving_to;-74.007462;40.748112;{"origin":{"lat":40.748112,"lon":-74.007462},"destination":{"lat":40.764393,"lon":-73.973335},"trip_distance":0.0,"trip_duration":0,"dropoff":"723cf0b35e414e1dbc613c03d8dc1f92"}
298;booking;723cf0b35e414e1dbc613c03d8dc1f92;7c3b7387fc6f48bbba575ccdbad0ac54;pickup;waiting_dropoff;-74.007462;40.748112;{}
303;vehicle;66d6deec40c24810b966c9b553deb697;79bf5e7dfece45bebdcd3c24c28bb750;moving_to;idling;-74.012428;40.71693;{"stop":"arrived","origin":{"lat":40.734245,"lon":-74.006287},"destination":{"lat":40.71693,"lon":-74.012428},"trip_distance":1.994,"trip_duration":36,"dropoff":"af7f68ff70fe437eb57da1cad68ed33d"}
303;vehicle;7a9086eed99f4dcaa28d7114d246dfce;0e3c459b54f74ef993732a806e7a6f9e;moving_to;idling;-73.96701;40.752895;{"stop":"arrived","origin":{"lat":40.765308,"lon":-73.957893},"destination":{"lat":40.752895,"lon":-73.96701},"trip_distance":1.579,"trip_duration":29,"pickup":"bffc3994b579433f9520bc4bfa04ff7a"}
303;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;waiting_dropoff;dropoff;-74.012428;40.71693;{}
303;booking;af7f68ff70fe437eb57da1cad68ed33d;79bf5e7dfece45bebdcd3c24c28bb750;dropoff;complete;-74.012428;40.71693;{}
303;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;waiting_pickup;pickup;-73.96701;40.752895;{}
303;vehicle;7a9086eed99f4dcaa28d7114d246dfce;0e3c459b54f74ef993732a806e7a6f9e;idling;moving_to;-73.96701;40.752895;{"origin":{"lat":40.752895,"lon":-73.96701},"destination":{"lat":40.76775,"lon":-73.966026},"trip_distance":0.0,"trip_duration":0,"dropoff":"bffc3994b579433f9520bc4bfa04ff7a"}
303;booking;bffc3994b579433f9520bc4bfa04ff7a;0e3c459b54f74ef993732a806e7a6f9e;pickup;waiting_dropoff;-73.96701;40.752895;{}
306;booking;ed4e724a5ff54b28a5990cb347a7f10a;;created;pending;-73.984627;40.75943;{"dropoff":{"lat":40.76614,"lon":-73.997696}}
311;booking;94c2ce64fcbe4af19fa879a5f365c378;;created;pending;-73.97197;40.786472;{"dropoff":{"lat":40.794167,"lon":-73.936722}}
311;vehicle;16e94eeb59824f768415a430413353ef;347f1c20b79a4bf193a2410f6698edda;moving_to;idling;-73.954948;40.785912;{"stop":"arrived","origin":{"lat":40.735569,"lon":-73.985619},"destination":{"lat":40.785912,"lon":-73.954948},"trip_distance":6.165,"trip_duration":111,"dropoff":"dad4a25185564e7a8e6118e394876b38"}
311;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;waiting_dropoff;dropoff;-73.954948;40.785912;{}
311;booking;dad4a25185564e7a8e6118e394876b38;347f1c20b79a4bf193a2410f6698edda;dropoff;complete;-73.954948;40.785912;{}
311;vehicle;5cd0f7844fb2413bb4a539cbb55ea08f;3e5928113e3548509251dbe056bd3bcb;idling;moving_to;-73.981071;40.782108;{"origin":{"lat":40.782108,"lon":-73.981071},"destination":{"lat":40.786472,"lon":-73.97197},"trip_distance":0.0,"trip_duration":0,"pickup":"94c2ce64fcbe4af19fa879a5f365c378"}
311;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;pending;matched;-73.97197;40.786472;{}
311;booking;94c2ce64fcbe4af19fa879a5f365c378;3e5928113e3548509251dbe056bd3bcb;matched;waiting_pickup;-73.97197;40.786472;{}
318;booking;121b19210ea642f09113fb15d30f392c;;created;pending;-73.975082;40.758213;{"dropoff":{"lat":40.761398,"lon":-73.966263}}
319;booking;d9bf3409104f49529c4a6da68737059e;;created;pending;-73.97686;40.785992;{"dropoff":{"lat":40.76527,"lon":-73.967628}}
319;booking;ed4e724a5ff54b28a5990cb347a7f10a;;pending;expired;-73.984627;40.75943;{}
320;booking;58a8d32ecf814838a40863d272503e70;;created;pending;-73.956528;40.771271;{"dropoff":{"lat":40.734558,"lon":-74.001328}}
320;vehicle;16e94eeb59824f768415a430413353ef;2778f6305e1043f382d9ba6d3b4e66a8;idling;moving_to;-73.954948;40.785912;{"origin":{"lat":40.785912,"lon":-73.954948},"destination":{"lat":40.771271,"lon":-73.956528},"trip_distance":0.0,"trip_duration":0,"pickup":"58a8d32ecf814838a40863d272503e70"}
